dataset,model,model_raw,seed,label,family,F_out,OutputGain,l_exp_mean,l_exp_median,l_exp_p75,l_exp_p90,l_exp_p95,l_exp_std,n_users,delta_l_exp_mean,delta_l_exp_median,delta_l_exp_p75,delta_l_exp_p90,delta_l_exp_p95,delta_l_exp_std,delta_F_out
ml1m,neumf,weighted_neumf,0,baseline,baseline,0.6554819859331817,0.0,0.7379571939252211,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.143273033073187,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,neumf,weighted_neumf,0,kl_lam0.1,kl,0.5752005289795393,0.0802814569536424,0.6500768324469367,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.25937504412892604,6040,0.08788036147828437,0.0,0.0,0.0,0.0,-0.11610201105573903,0.08028145695364242
ml1m,neumf,weighted_neumf,0,kl_lam0.5,kl,0.7104323170590094,-0.0549503311258277,0.7528621169543211,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.20575728291877393,6040,-0.01490492302910007,-0.19989209603452918,0.0,0.0,0.0,-0.062484249845586926,-0.0549503311258277
ml1m,neumf,weighted_neumf,0,kl_lam2.0,kl,0.6253912144019637,0.030090771531218,0.7109105692291476,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1678960850243183,6040,0.02704662469607344,0.0,0.0,0.0,0.0,-0.024623051951131292,0.030090771531218086
ml1m,neumf,weighted_neumf,0,kl_lam8.0,kl,0.6420302872496458,0.0134516986835359,0.7228299914069855,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.14525836461401684,6040,0.015127202518235627,0.0,0.0,0.0,0.0,-0.001985331540829832,0.013451698683535906
ml1m,neumf,weighted_neumf,0,legacy_a0.1,legacy,0.6308879031436856,0.0245940827894961,0.7082647604228264,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.14953609440832205,6040,0.0296924335023947,0.0,0.09999999999999998,0.0,0.0,-0.006263061335135045,0.024594082789496152
ml1m,neumf,weighted_neumf,0,legacy_a0.2,legacy,0.6403249892364008,0.0151569966967809,0.7328269945708583,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.15130206326297688,6040,0.005130199354362763,0.0,0.0,0.0,0.0,-0.00802903018978987,0.015156996696780944
ml1m,neumf,weighted_neumf,0,legacy_a0.4,legacy,0.6096130687065995,0.0458689172265822,0.7060787046879271,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.17068679297566697,6040,0.03187848923729397,0.0,0.0,0.0,0.0,-0.02741375990247996,0.04586891722658226
ml1m,neumf,weighted_neumf,0,legacy_a0.8,legacy,0.5232799991782148,0.1322019867549669,0.6443923211322056,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.23262560046623953,6040,0.09356487279301551,0.0,0.0,0.0,0.0,-0.08935256739305253,0.13220198675496697
ml1m,neumf,weighted_neumf,1,baseline,baseline,0.6815747011649698,0.0,0.7536142111666312,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1407990005465998,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,neumf,weighted_neumf,1,kl_lam0.1,kl,0.5347700654033803,0.1468046357615894,0.6284117929744515,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.25580005649879684,6040,0.1252024181921797,0.0998920960345292,0.0,0.0,0.0,-0.11500105595219703,0.14680463576158942
ml1m,neumf,weighted_neumf,1,kl_lam0.5,kl,0.5430813236815261,0.1384933774834437,0.6378555962676662,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2287952539923175,6040,0.115758614898965,0.0998920960345292,0.09999999999999998,0.0,0.0,-0.08799625344571771,0.1384933774834437
ml1m,neumf,weighted_neumf,1,kl_lam2.0,kl,0.6721045024894731,0.0094701986754967,0.7433957636974616,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.16893155745401353,6040,0.010218447469169556,0.0,0.0,0.0,0.0,-0.02813255690741373,0.0094701986754967
ml1m,neumf,weighted_neumf,1,kl_lam8.0,kl,0.6529488733504003,0.0286258278145694,0.735936870820731,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.151243495905294,6040,0.017677340345900183,0.0998920960345292,0.0,0.0,0.0,-0.010444495358694211,0.02862582781456946
ml1m,neumf,weighted_neumf,1,legacy_a0.1,legacy,0.6327422077794471,0.0488324933855226,0.7231930641331863,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.15912147997878018,6040,0.030421147033444895,0.0998920960345292,0.0,0.0,0.0,-0.018322479432180377,0.048832493385522646
ml1m,neumf,weighted_neumf,1,legacy_a0.2,legacy,0.691078012423248,-0.0095033112582781,0.7606952034543559,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.14806785587914653,6040,-0.007080992287724741,0.0,0.0,0.0,0.0,-0.007268855332546731,-0.009503311258278191
ml1m,neumf,weighted_neumf,1,legacy_a0.4,legacy,0.6002256514880564,0.0813490496769133,0.693876365101285,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.17966971744606627,6040,0.059737846065346156,0.0998920960345292,0.0,0.0,0.0,-0.03887071689946647,0.08134904967691337
ml1m,neumf,weighted_neumf,1,legacy_a0.8,legacy,0.4847951879118974,0.1967795132530723,0.595108288060712,0.6000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.22056934869891626,6040,0.15850592310591916,0.19989209603452918,0.09999999999999998,0.0,0.0,-0.07977034815231646,0.19677951325307236
ml1m,neumf,weighted_neumf,2,baseline,baseline,0.669736952820599,0.0,0.7517632606648955,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.13502571851183146,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,neumf,weighted_neumf,2,kl_lam0.1,kl,0.408263442886824,0.2614735099337749,0.5436321698522751,0.5999190720258969,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.2435545227571709,6040,0.20813109081262038,0.10010790396547076,0.19989209603452918,0.0,0.0,-0.10852880424533945,0.261473509933775
ml1m,neumf,weighted_neumf,2,kl_lam0.5,kl,0.5504819859331817,0.1192549668874173,0.6361015940845759,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2273161603215923,6040,0.11566166658031962,0.0,0.09999999999999998,0.0,0.0,-0.09229044180976084,0.11925496688741732
ml1m,neumf,weighted_neumf,2,kl_lam2.0,kl,0.6229739958589173,0.0467629569616816,0.7012111594852766,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.1697745545457373,6040,0.05055210117961895,0.0,0.09999999999999998,0.0,0.0,-0.034748836033905856,0.046762956961681645
ml1m,neumf,weighted_neumf,2,kl_lam8.0,kl,0.6565170422165333,0.0132199106040656,0.7395485675033988,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.138368841045488,6040,0.012214693161496704,0.0,0.0,0.0,0.0,-0.0033431225336565396,0.013219910604065688
ml1m,neumf,weighted_neumf,2,legacy_a0.1,legacy,0.6503581018191822,0.0193788510014167,0.7335239577173666,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.14358152648312228,6040,0.018239302947528957,0.0,0.0,0.0,0.0,-0.008555807971290824,0.019378851001416786
ml1m,neumf,weighted_neumf,2,legacy_a0.2,legacy,0.6320137309582552,0.0377232218623437,0.7105170547219596,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.15357747403299185,6040,0.04124620594293593,0.0,0.09999999999999998,0.0,0.0,-0.018551755521160396,0.03772322186234378
ml1m,neumf,weighted_neumf,2,legacy_a0.4,legacy,0.6024110819516326,0.0673258708689663,0.684395465353716,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.17418123996148718,6040,0.06736779531117953,0.0,0.09999999999999998,0.0,0.0,-0.03915552144965573,0.06732587086896635
ml1m,neumf,weighted_neumf,2,legacy_a0.8,legacy,0.4126759826138842,0.2570609702067147,0.5289929960679366,0.5001079039654707,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.2188027142555873,6040,0.22277026459695892,0.19991907202589698,0.19989209603452918,0.09999999999999998,0.0,-0.08377699574375586,0.25706097020671476
ml1m,ngcf,weighted_ngcf,0,baseline,baseline,0.6685534660575929,0.0,0.7546123719756966,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12861518155843882,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,ngcf,weighted_ngcf,0,kl_lam0.1,kl,0.679422383284175,-0.0108689172265821,0.7647412493278333,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12560213829745176,6040,-0.010128877352136634,-0.0998920960345292,0.0,0.0,0.0,0.0030130432609870583,-0.01086891722658212
ml1m,ngcf,weighted_ngcf,0,kl_lam0.5,kl,0.6703581018191822,-0.0018046357615892,0.7581874232926074,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12635771986023514,6040,-0.0035750513169107156,0.0,0.0,0.0,0.0,0.0022574616982036777,-0.0018046357615892905
ml1m,ngcf,weighted_ngcf,0,kl_lam2.0,kl,0.6813098005027182,-0.0127563344451252,0.7668108438125829,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12035778518429283,6040,-0.012198471836886271,-0.0998920960345292,0.0,0.0,0.0,0.008257396374145992,-0.01275633444512525
ml1m,ngcf,weighted_ngcf,0,kl_lam8.0,kl,0.6656230024814339,0.002930463576159,0.749001472960588,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1308128212692355,6040,0.005610899015108584,0.0,0.0,0.0,0.0,-0.0021976397107966728,0.0029304635761590037
ml1m,ngcf,weighted_ngcf,0,legacy_a0.1,legacy,0.6816409263305327,-0.0130874602729398,0.7657839071239841,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12276920566902673,6040,-0.011171535148287504,-0.0998920960345292,0.0,0.0,0.0,0.005845975889412089,-0.013087460272939833
ml1m,ngcf,weighted_ngcf,0,legacy_a0.2,legacy,0.6803329793106652,-0.0117795132530722,0.7647908288775307,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12453842376670177,6040,-0.010178456901834054,-0.0998920960345292,0.0,0.0,0.0,0.004076757791737051,-0.011779513253072249
ml1m,ngcf,weighted_ngcf,0,legacy_a0.4,legacy,0.6755647673901353,-0.0070113013325423,0.7622923518598249,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12377175846752714,6040,-0.007679979884128274,0.0,0.0,0.0,0.0,0.0048434230909116804,-0.007011301332542352
ml1m,ngcf,weighted_ngcf,0,legacy_a0.8,legacy,0.6706892276469968,-0.0021357615894038,0.7602066834358481,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12630158003043454,6040,-0.005594311460151435,0.0,0.0,0.0,0.0,0.0023136015280042777,-0.002135761589403873
ml1m,ngcf,weighted_ngcf,1,baseline,baseline,0.665556777315871,0.0,0.7489850640545808,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1302543363313609,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,ngcf,weighted_ngcf,1,kl_lam0.1,kl,0.6650104196999769,0.0005463576158941,0.7451457998738737,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12987543505148902,6040,0.003839264180707014,0.0,0.0,0.0,0.0,0.0003789012798718905,0.0005463576158941663
ml1m,ngcf,weighted_ngcf,1,kl_lam0.5,kl,0.665854790560904,-0.0002980132450329,0.7474794955668264,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1284814092222954,6040,0.001505568487754405,0.0,0.0,0.0,0.0,0.001772927109065514,-0.00029801324503297977
ml1m,ngcf,weighted_ngcf,1,kl_lam2.0,kl,0.6668150554615663,-0.0012582781456952,0.7516994427939268,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12929058170855842,6040,-0.0027143787393459906,0.0,0.0,0.0,0.0,0.0009637546228024874,-0.0012582781456952352
ml1m,ngcf,weighted_ngcf,1,kl_lam8.0,kl,0.6659044594350763,-0.0003476821192052,0.7481081656861817,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12931432654245328,6040,0.0008768983683991038,0.0,0.0,0.0,0.0,0.0009400097889076253,-0.0003476821192052171
ml1m,ngcf,weighted_ngcf,1,legacy_a0.1,legacy,0.6667819428787849,-0.0012251655629138,0.7484883485155165,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12871637765822125,6040,0.0004967155390642741,0.0,0.0,0.0,0.0,0.001537958673139661,-0.0012251655629138547
ml1m,ngcf,weighted_ngcf,1,legacy_a0.2,legacy,0.6680898898986525,-0.0025331125827814,0.7473971116037852,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1272245585798445,6040,0.0015879524507955711,0.0,0.0,0.0,0.0,0.003029777751516416,-0.0025331125827814382
ml1m,ngcf,weighted_ngcf,1,legacy_a0.4,legacy,0.6657057839383875,-0.0001490066225164,0.7491841102478398,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12956774964330386,6040,-0.00019904619325905593,0.0,0.0,0.0,0.0,0.0006865866880570448,-0.00014900662251648988
ml1m,ngcf,weighted_ngcf,1,legacy_a0.8,legacy,0.673785254137063,-0.0082284768211919,0.7604724103494909,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12431240954596878,6040,-0.011487346294910106,0.0,0.0,0.0,0.0,0.0059419267853921265,-0.008228476821191988
ml1m,ngcf,weighted_ngcf,2,baseline,baseline,0.6639673733423611,0.0,0.7430603502948601,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.13016423503572128,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,ngcf,weighted_ngcf,2,kl_lam0.1,kl,0.6736196912231558,-0.0096523178807946,0.7595291170990268,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12353431112111243,6040,-0.016468766804166757,0.0,0.0,0.0,0.0,0.006629923914608843,-0.00965231788079468
ml1m,ngcf,weighted_ngcf,2,kl_lam0.5,kl,0.6676594263224935,-0.0036920529801324,0.7504422097445856,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12878763081393377,6040,-0.007381859449725581,0.0,0.0,0.0,0.0,0.0013766042217875085,-0.003692052980132421
ml1m,ngcf,weighted_ngcf,2,kl_lam2.0,kl,0.6670965124152087,-0.0031291390728476,0.7480424586025721,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12856892208622786,6040,-0.004982108307712063,0.0,0.0,0.0,0.0,0.001595312949493416,-0.00312913907284762
ml1m,ngcf,weighted_ngcf,2,kl_lam8.0,kl,0.6699276382430233,-0.0059602649006621,0.752328604197893,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12605297425487147,6040,-0.009268253903032986,0.0,0.0,0.0,0.0,0.004111260780849807,-0.005960264900662149
ml1m,ngcf,weighted_ngcf,2,legacy_a0.1,legacy,0.6630898898986524,0.0008774834437087,0.7401810383791538,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.13049968773836831,6040,0.0028793119157062286,0.0,0.0,0.0,0.0,-0.00033545270264703775,0.0008774834437087486
ml1m,ngcf,weighted_ngcf,2,legacy_a0.2,legacy,0.6663349230112352,-0.002367549668874,0.7454774705809842,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.128800359382242,6040,-0.0024171202861241747,0.0,0.0,0.0,0.0,0.001363875653479285,-0.0023675496688740916
ml1m,ngcf,weighted_ngcf,2,legacy_a0.4,legacy,0.6656561150642154,-0.0016887417218542,0.7448981075716784,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12911255881676692,6040,-0.0018377572768183414,0.0,0.0,0.0,0.0,0.001051676218954356,-0.0016887417218542922
ml1m,ngcf,weighted_ngcf,2,legacy_a0.8,legacy,0.6618481680443478,0.0021192052980133,0.7383107937908772,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1308904337219347,6040,0.004749556503982899,0.0,0.0,0.0,0.0,-0.0007261986862134306,0.002119205298013349
